ID,filename,RG,family
20966,db665f26dbc4ca92d326f2cb98faafb9e84d404346b201cd88bec91ce4206bb2,1,24
20967,e3bf41de3a7edf556d43b6196652aa036e48a602bb3f7c98af9dae992222a8eb,1,24
20968,e53da3060cb4574af7b763dea1f401f5180cda9d429e5df06b6a5d944829d4ff,1,24
20969,e64a291f2b6238621e446496b96c14c7d9702a1ea2ab1f59088f5b2b75ffb1b8,1,24
20970,ec9b412e9a6e0da1a21c01158c4c8313b61b033f58d16d913d72229794069d18,1,24
20971,ed0632acb266a4ec3f51dd803c8025bccd654e53c64eb613e203c590897079b3,1,24
20972,ef7a9166c63d90cd5a4c5c58cb458da4c967a2baab2ad433de0aa20dfbf568f7,1,24
20973,f093b0006ef5ac52aa1d51fee705aa3b7b10a6af2acb4019b7bc16da4cabb5a1,1,24
20974,005b00d41740f7b0327d4d5fe0402dcfc84ae0df44a2231a89a59909eeb30b23,1,25
20975,0b3932739176975ad69bae0a03171746b7efa1c3909cf5206dcb3b89d1947b15,1,25
20976,0bed6711e6db24563a66ee99928864e8cf3f8cff0636c1efca1b14ef15941603,1,25
20977,15e3107a2c30da16832db6f9cdadd38c7a202d72b6a43899b9642d3b695d6f50,1,25
20978,332bca23e362f6c95326ecc943cb39e93d6fdcf454d72a5e60c9e14f5802ce5a,1,25
20979,39016358b939b83cf9997c447458ae2d13186c3f66e66784c9e8ff4031b60c7e,1,25
20980,4355077d9e650cde600c29caf7fc7128ebb1f42331f130bbfe0e66265c67022a,1,25
20981,43812b98e4f9480d25b426a23a7b4d2a4e498110545c7a3cb21159bf75c18e7b,1,25
20982,438d83a22ed38bb2241a99b96d644826522b28327f63055840ee7632d8e95cd8,1,25
20983,442bf867c8738c7231ff09db0715ec79d0ae15c050fbd46946c45b76a040d024,1,25
20984,45c7c5d62ca2525ac1da111fb3388cb381c24c974eba1ca3681ef07b10ef7b77,1,25
20985,49834791d5a128b60774ff8761cc87ba3385b05cc1ba8381a46927e177af1176,1,25
20986,4f87fefc9bf667f1d60e9ac07bdcf91013d609b8222b6d1b2995706f7ece1b07,1,25
20987,516475caf3fbd1f0c0283572550528f1f9e7b502dce5fb6b89d40f366a150bfd,1,25
20988,522d6e25e6b7062786b699c76d46c2a510d94ca0760447a1d0951a6718fc9774,1,25
20989,54f6ec27eb7526c439d33e7592e4864842fccf950d828fe14ef7c8eb080ee371,1,25
20990,56dc200341cac71492c374d9251791c60308d96d4387a8bbae999fdb5d841375,1,25
20991,5876685b455f0c3f0228d03744b34df3e38add056fdbe111f639eafddf4fcc14,1,25
20992,5c1141aa7d0b9fba71822607f3b1b086e2cc4529e63221a9a6ede74fa366512f,1,25
20993,63067c7050bab69e0903ed3887710e4fa50d30d5865c765941df579ddb9b4ab3,1,25
20994,66fc6e71a9c6be1f604c4a2d0650914f67c45d894fd1f76913e463079d47a8af,1,25
20995,67fffb00d1b0552cbfbc3f455643a88ee0b95a73a36dc47345b6705b6607ed3d,1,25
20996,6ad150150f18b97e95e7f12465f502694e50e870e8f118ca52783124771211cf,1,25
20997,7055e8438da61efa50058acd4e010c634f5e33352e2ee6d1f013572f004b7101,1,25
20998,7d809e8c9b98c16647bbfac49854c28ecc3fe6d4345410deeaa79445cc50cf51,1,25
20999,821945dd5882aad4181fcb2670a26cc322224f9f677e5df26f7e708ced0ab6a3,1,25
21000,824a76c39895bc3ad4f5dfc27fc3ac80d26514118c4669505a1f0cfdc8fdbcdc,1,25
21001,8ab4218a7ee9239d218f2729d6c00fb0246eeea1e97f85833dacfc73457c8b06,1,25
21002,8d3e383e0f74be276bf4d895d7300ed04a1af2ad307460abea7d5a831645e5ca,1,25
21003,8d44fdbedd0ec9ae59fad78bdb12d15d6903470eb1046b45c227193b233adda6,1,25
21004,8de5795d080b582e5e58549e73bfa8c6e04a2c0fb98436647955817f2d4640e6,1,25
21005,93fe277d54f4baac5762412dda6f831bf6a612f166daade7c23f6b38feac94fb,1,25
21006,99ee7cf74c8de999f2a1cc8cefacad3c866a86e78c87a56323729bfad967a4e9,1,25
21007,9ee00dc365bf468e04235f533e8ad7df09ecd1e0e33e183025532631e7058b9a,1,25
21008,a9735152febae244b51417ebab74895bd57eb8ba11a16ef172676871fa0b01e2,1,25
21009,b0c1e89ebf16baa03b431b797aece48eeb3da6bb6eabf12fa6a3aefd93f5890e,1,25
21010,b3302c4a9fd06d9fde96c9004141f80e0a9107a9dead1659e77351f1b1c87cf6,1,25
21011,b43fa4faec16d8f5a468bbf5ed7d5cd9487068f11a0625c0939610acf2abf432,1,25
21012,b7f96fbb9844cac5c7f4ec966683f3564bbb9a2f453927e1c579dcb0154f5f83,1,25
21013,be0bc9cd7fcedd7359f3c3e8ca2046b19adcce7b100756e529d60a83f9a96613,1,25
21014,be42aa09fe8112622ba90f7586e52509594019db376c0f1c4897f3e98fa30db4,1,25
21015,d76782960590abc182dba8fdcdc8bfb121b13d36be2d5d8b0960fb67960e89b1,1,25
21016,dc91b815e11445ae4554d36b229813e593acedd60379315729414ea997dd6d7a,1,25
21017,eb920e0fc0c360abb901e04dce172459b63bbda3ab8152350885db4b44d63ce5,1,25
21018,ece7ddff2ff9fdb8e7f55b674baa9c975ce86ff79e02db6ea9259a0187d2d481,1,25
21019,f247ae6db52989c9a598c3c7fbc1ae2db54f5c65be862880e11578b8583731cb,1,25
21020,f38c40c74a0a9953697c63fbd375c064cb2d59ce478435c7357bd68f382dd26f,1,25
21021,fa789f56ef3f5075fc02c53cd937fe1580ae46217cf0a82bd4871043276fb086,1,25
21022,fb80bbea1c179bf695c6817b78306696ebb474e4a2e49ce2e38b819338d43d49,1,25
